X,CH1,CH2,D7-D0,D15-D8,Start,Increment,
Sequence,Volt,Volt,,,-1.200000e-06,2.000000e-09
201,6.80e-01,6.40e-01,0x00,0x00,
202,6.80e-01,6.40e-01,0x00,0x00,
203,6.80e-01,6.40e-01,0x00,0x00,
204,6.00e-01,5.60e-01,0x00,0x00,
205,6.00e-01,5.60e-01,0x00,0x00,
206,5.20e-01,5.20e-01,0x00,0x00,
207,5.20e-01,5.20e-01,0x00,0x00,
208,4.80e-01,4.80e-01,0x00,0x00,
209,4.80e-01,4.80e-01,0x00,0x00,
210,4.00e-01,4.00e-01,0x00,0x00,
211,4.00e-01,4.00e-01,0x00,0x00,
212,4.00e-01,4.00e-01,0x00,0x00,
213,4.00e-01,4.00e-01,0x00,0x00,
214,3.60e-01,3.60e-01,0x00,0x00,
215,3.60e-01,3.60e-01,0x00,0x00,
216,3.60e-01,3.60e-01,0x00,0x00,
217,3.60e-01,3.60e-01,0x00,0x00,
218,3.20e-01,3.20e-01,0x00,0x00,
219,3.20e-01,3.20e-01,0x00,0x00,
220,3.20e-01,2.80e-01,0x00,0x00,
221,3.20e-01,2.80e-01,0x00,0x00,
222,2.80e-01,2.80e-01,0x00,0x00,
223,2.80e-01,2.80e-01,0x00,0x00,
224,2.80e-01,2.80e-01,0x00,0x00,
225,2.80e-01,2.80e-01,0x00,0x00,
226,2.80e-01,2.80e-01,0x00,0x00,
227,2.80e-01,2.80e-01,0x00,0x00,
228,3.20e-01,3.20e-01,0x00,0x00,
229,3.20e-01,3.20e-01,0x00,0x00,
230,4.80e-01,4.80e-01,0x00,0x00,
231,4.80e-01,4.80e-01,0x00,0x00,
232,7.20e-01,6.40e-01,0x00,0x20,
233,7.20e-01,6.40e-01,0x00,0x20,
234,8.00e-01,8.00e-01,0xF5,0xF3,
235,8.00e-01,8.00e-01,0xF5,0xF3,
236,8.40e-01,8.40e-01,0xFF,0xFF,
237,8.40e-01,8.40e-01,0xFF,0xFF,
238,9.60e-01,9.60e-01,0xFF,0xFF,
239,9.60e-01,9.60e-01,0xFF,0xFF,
240,1.08e+00,1.04e+00,0xFF,0xFF,
241,1.08e+00,1.04e+00,0xFF,0xFF,
242,1.20e+00,1.20e+00,0xFF,0xFF,
243,1.20e+00,1.20e+00,0xFF,0xFF,
244,1.28e+00,1.28e+00,0x7F,0xDF,
245,1.28e+00,1.28e+00,0x7F,0xDF,
246,1.36e+00,1.36e+00,0x3F,0xDD,
247,1.36e+00,1.36e+00,0x3F,0xDD,
248,1.36e+00,1.36e+00,0x3F,0xDC,
249,1.36e+00,1.36e+00,0x3F,0xDC,
250,1.36e+00,1.28e+00,0x3F,0xDC,
251,1.36e+00,1.28e+00,0x3F,0xDC,
252,1.40e+00,1.40e+00,0x3F,0xDC,
253,1.40e+00,1.40e+00,0x3F,0xDC,
254,1.40e+00,1.40e+00,0x3F,0xDC,
255,1.40e+00,1.40e+00,0x3F,0xDC,
256,1.48e+00,1.48e+00,0x3F,0xDC,
257,1.48e+00,1.48e+00,0x3F,0xDC,
258,1.52e+00,1.52e+00,0x3F,0xDC,
259,1.52e+00,1.52e+00,0x3F,0xDC,
260,1.52e+00,1.52e+00,0x3F,0xDC,
261,1.52e+00,1.52e+00,0x3F,0xDC,
262,1.52e+00,1.60e+00,0x3F,0xDC,
263,1.52e+00,1.60e+00,0x3F,0xDC,
264,1.60e+00,1.60e+00,0x3F,0xDC,
265,1.60e+00,1.60e+00,0x3F,0xDC,
266,1.64e+00,1.64e+00,0x3F,0xDC,
267,1.64e+00,1.64e+00,0x3F,0xDC,
268,1.64e+00,1.64e+00,0x3F,0xDC,
269,1.64e+00,1.64e+00,0x3F,0xDC,
270,1.68e+00,1.68e+00,0x3F,0xDC,
271,1.68e+00,1.68e+00,0x3F,0xDC,
272,1.68e+00,1.68e+00,0x3F,0xDC,
273,1.68e+00,1.68e+00,0x3F,0xDC,
274,1.68e+00,1.68e+00,0x3F,0xDC,
275,1.68e+00,1.68e+00,0x3F,0xDC,
276,1.68e+00,1.68e+00,0x3F,0xDC,
277,1.68e+00,1.68e+00,0x3F,0xDC,
278,1.64e+00,1.64e+00,0x3F,0xDC,
279,1.64e+00,1.64e+00,0x3F,0xDC,
280,1.48e+00,1.48e+00,0x3F,0xDC,
281,1.48e+00,1.48e+00,0x3F,0xDC,
282,1.24e+00,1.28e+00,0x3F,0xDC,
283,1.24e+00,1.28e+00,0x3F,0xDC,
284,1.16e+00,1.16e+00,0x3F,0xDC,
285,1.16e+00,1.16e+00,0x3F,0xDC,
286,1.08e+00,1.08e+00,0x3F,0xDC,
287,1.08e+00,1.08e+00,0x3F,0xDC,
288,1.00e+00,1.00e+00,0x1F,0x4C,
289,1.00e+00,1.00e+00,0x1F,0x4C,
290,8.40e-01,9.20e-01,0x05,0x00,
291,8.40e-01,9.20e-01,0x05,0x00,
292,7.60e-01,7.60e-01,0x00,0x00,
293,7.60e-01,7.60e-01,0x00,0x00,
294,6.80e-01,6.40e-01,0x00,0x00,
295,6.80e-01,6.40e-01,0x00,0x00,
296,6.00e-01,6.00e-01,0x00,0x00,
297,6.00e-01,6.00e-01,0x00,0x00,
298,6.00e-01,6.00e-01,0x00,0x00,
299,6.00e-01,6.00e-01,0x00,0x00,
300,6.00e-01,6.00e-01,0x00,0x00,
301,6.00e-01,6.00e-01,0x00,0x00,
302,5.60e-01,5.60e-01,0x00,0x00,
303,5.60e-01,5.60e-01,0x00,0x00,
304,5.20e-01,5.20e-01,0x00,0x00,
305,5.20e-01,5.20e-01,0x00,0x00,
306,4.80e-01,4.80e-01,0x00,0x00,
307,4.80e-01,4.80e-01,0x00,0x00,
308,4.00e-01,4.00e-01,0x00,0x00,
309,4.00e-01,4.00e-01,0x00,0x00,
310,4.00e-01,4.00e-01,0x00,0x00,
311,4.00e-01,4.00e-01,0x00,0x00,
312,3.60e-01,3.60e-01,0x00,0x00,
313,3.60e-01,3.60e-01,0x00,0x00,
314,3.60e-01,3.20e-01,0x00,0x00,
315,3.60e-01,3.20e-01,0x00,0x00,
316,3.20e-01,3.20e-01,0x00,0x00,
317,3.20e-01,3.20e-01,0x00,0x00,
318,2.80e-01,2.80e-01,0x00,0x00,
319,2.80e-01,2.80e-01,0x00,0x00,
320,2.80e-01,2.80e-01,0x00,0x00,
321,2.80e-01,2.80e-01,0x00,0x00,
322,2.80e-01,2.00e-01,0x00,0x00,
323,2.80e-01,2.00e-01,0x00,0x00,
324,2.80e-01,2.00e-01,0x00,0x00,
325,2.80e-01,2.00e-01,0x00,0x00,
326,2.40e-01,2.00e-01,0x00,0x00,
327,2.40e-01,2.00e-01,0x00,0x00,
328,3.20e-01,2.80e-01,0x00,0x00,
329,3.20e-01,2.80e-01,0x00,0x00,
330,4.80e-01,4.80e-01,0x00,0x00,
331,4.80e-01,4.80e-01,0x00,0x00,
332,6.80e-01,6.40e-01,0x00,0x20,
333,6.80e-01,6.40e-01,0x00,0x20,
334,7.60e-01,8.00e-01,0xF0,0xF1,
335,7.60e-01,8.00e-01,0xF0,0xF1,
336,8.40e-01,8.40e-01,0xFF,0xFF,
337,8.40e-01,8.40e-01,0xFF,0xFF,
338,9.60e-01,9.60e-01,0xFF,0xFF,
339,9.60e-01,9.60e-01,0xFF,0xFF,
340,1.08e+00,1.04e+00,0xFF,0xFF,
341,1.08e+00,1.04e+00,0xFF,0xFF,
342,1.20e+00,1.20e+00,0xFF,0xFF,
343,1.20e+00,1.20e+00,0xFF,0xFF,
344,1.24e+00,1.28e+00,0x7F,0xDF,
345,1.24e+00,1.28e+00,0x7F,0xDF,
346,1.28e+00,1.36e+00,0x3F,0xDD,
347,1.28e+00,1.36e+00,0x3F,0xDD,
348,1.36e+00,1.36e+00,0x3F,0xDC,
349,1.36e+00,1.36e+00,0x3F,0xDC,
350,1.36e+00,1.28e+00,0x3F,0xDC,
351,1.36e+00,1.28e+00,0x3F,0xDC,
352,1.36e+00,1.36e+00,0x3F,0xDC,
353,1.36e+00,1.36e+00,0x3F,0xDC,
354,1.40e+00,1.40e+00,0x3F,0xDC,
355,1.40e+00,1.40e+00,0x3F,0xDC,
356,1.44e+00,1.48e+00,0x3F,0xDC,
357,1.44e+00,1.48e+00,0x3F,0xDC,
358,1.48e+00,1.48e+00,0x3F,0xDC,
359,1.48e+00,1.48e+00,0x3F,0xDC,
360,1.52e+00,1.52e+00,0x3F,0xDC,
361,1.52e+00,1.52e+00,0x3F,0xDC,
362,1.52e+00,1.52e+00,0x3F,0xDC,
363,1.52e+00,1.52e+00,0x3F,0xDC,
364,1.60e+00,1.60e+00,0x3F,0xDC,
365,1.60e+00,1.60e+00,0x3F,0xDC,
366,1.64e+00,1.64e+00,0x3F,0xDC,
367,1.64e+00,1.64e+00,0x3F,0xDC,
368,1.64e+00,1.64e+00,0x3F,0xDC,
369,1.64e+00,1.64e+00,0x3F,0xDC,
370,1.68e+00,1.68e+00,0x3F,0xDC,
371,1.68e+00,1.68e+00,0x3F,0xDC,
372,1.68e+00,1.68e+00,0x3F,0xDC,
373,1.68e+00,1.68e+00,0x3F,0xDC,
374,1.68e+00,1.68e+00,0x3F,0xDC,
375,1.68e+00,1.68e+00,0x3F,0xDC,
376,1.68e+00,1.68e+00,0x3F,0xDC,
377,1.68e+00,1.68e+00,0x3F,0xDC,
378,1.64e+00,1.64e+00,0x3F,0xDC,
379,1.64e+00,1.64e+00,0x3F,0xDC,
380,1.44e+00,1.48e+00,0x3F,0xDC,
381,1.44e+00,1.48e+00,0x3F,0xDC,
382,1.24e+00,1.24e+00,0x3F,0xDC,
383,1.24e+00,1.24e+00,0x3F,0xDC,
384,1.16e+00,1.16e+00,0x3F,0xDC,
385,1.16e+00,1.16e+00,0x3F,0xDC,
386,1.08e+00,1.08e+00,0x3F,0xDC,
387,1.08e+00,1.08e+00,0x3F,0xDC,
388,1.00e+00,1.00e+00,0x1F,0x4C,
389,1.00e+00,1.00e+00,0x1F,0x4C,
390,8.40e-01,9.20e-01,0x05,0x00,
391,8.40e-01,9.20e-01,0x05,0x00,
392,7.60e-01,7.60e-01,0x00,0x00,
393,7.60e-01,7.60e-01,0x00,0x00,
394,6.80e-01,6.40e-01,0x00,0x00,
395,6.80e-01,6.40e-01,0x00,0x00,
396,6.00e-01,6.00e-01,0x00,0x00,
397,6.00e-01,6.00e-01,0x00,0x00,
398,6.00e-01,6.00e-01,0x00,0x00,
399,6.00e-01,6.00e-01,0x00,0x00,
400,6.00e-01,6.00e-01,0x00,0x00,
401,6.00e-01,6.00e-01,0x00,0x00,
402,5.60e-01,5.60e-01,0x00,0x00,
403,5.60e-01,5.60e-01,0x00,0x00,
404,5.20e-01,5.20e-01,0x00,0x00,
405,5.20e-01,5.20e-01,0x00,0x00,
406,4.80e-01,4.80e-01,0x00,0x00,
407,4.80e-01,4.80e-01,0x00,0x00,
408,4.00e-01,4.00e-01,0x00,0x00,
409,4.00e-01,4.00e-01,0x00,0x00,
410,4.00e-01,4.00e-01,0x00,0x00,
411,4.00e-01,4.00e-01,0x00,0x00,
412,3.60e-01,3.60e-01,0x00,0x00,
413,3.60e-01,3.60e-01,0x00,0x00,
414,3.60e-01,3.20e-01,0x00,0x00,
415,3.60e-01,3.20e-01,0x00,0x00,
416,3.20e-01,3.20e-01,0x00,0x00,
417,3.20e-01,3.20e-01,0x00,0x00,
418,2.80e-01,2.80e-01,0x00,0x00,
419,2.80e-01,2.80e-01,0x00,0x00,
420,2.80e-01,2.80e-01,0x00,0x00,
421,2.80e-01,2.80e-01,0x00,0x00,
422,2.80e-01,2.00e-01,0x00,0x00,
423,2.80e-01,2.00e-01,0x00,0x00,
424,2.80e-01,2.00e-01,0x00,0x00,
425,2.80e-01,2.00e-01,0x00,0x00,
426,2.40e-01,2.00e-01,0x00,0x00,
427,2.40e-01,2.00e-01,0x00,0x00,
428,3.20e-01,3.20e-01,0x00,0x00,
429,3.20e-01,3.20e-01,0x00,0x00,
430,4.80e-01,4.80e-01,0x00,0x00,
431,4.80e-01,4.80e-01,0x00,0x00,
432,6.80e-01,6.40e-01,0x00,0x20,
433,6.80e-01,6.40e-01,0x00,0x20,
434,7.60e-01,8.00e-01,0xF0,0xF1,
435,7.60e-01,8.00e-01,0xF0,0xF1,
436,8.40e-01,8.40e-01,0xFF,0xFF,
437,8.40e-01,8.40e-01,0xFF,0xFF,
438,9.60e-01,9.20e-01,0xFF,0xFF,
439,9.60e-01,9.20e-01,0xFF,0xFF,
440,1.08e+00,1.04e+00,0xFF,0xFF,
441,1.08e+00,1.04e+00,0xFF,0xFF,
442,1.20e+00,1.20e+00,0xFF,0xFF,
443,1.20e+00,1.20e+00,0xFF,0xFF,
444,1.24e+00,1.28e+00,0x7F,0xDF,
445,1.24e+00,1.28e+00,0x7F,0xDF,
446,1.28e+00,1.36e+00,0x3F,0xDD,
447,1.28e+00,1.36e+00,0x3F,0xDD,
448,1.36e+00,1.36e+00,0x3F,0xDD,
449,1.36e+00,1.36e+00,0x3F,0xDD,
450,1.36e+00,1.28e+00,0x3F,0xDC,
451,1.36e+00,1.28e+00,0x3F,0xDC,
452,1.36e+00,1.36e+00,0x3F,0xDC,
453,1.36e+00,1.36e+00,0x3F,0xDC,
454,1.40e+00,1.40e+00,0x3F,0xDC,
455,1.40e+00,1.40e+00,0x3F,0xDC,
456,1.44e+00,1.48e+00,0x3F,0xDC,
457,1.44e+00,1.48e+00,0x3F,0xDC,
458,1.48e+00,1.48e+00,0x3F,0xDC,
459,1.48e+00,1.48e+00,0x3F,0xDC,
460,1.52e+00,1.52e+00,0x3F,0xDC,
461,1.52e+00,1.52e+00,0x3F,0xDC,
462,1.52e+00,1.52e+00,0x3F,0xDC,
463,1.52e+00,1.52e+00,0x3F,0xDC,
464,1.60e+00,1.60e+00,0x3F,0xDC,
465,1.60e+00,1.60e+00,0x3F,0xDC,
466,1.64e+00,1.64e+00,0x3F,0xDC,
467,1.64e+00,1.64e+00,0x3F,0xDC,
468,1.64e+00,1.64e+00,0x3F,0xDC,
469,1.64e+00,1.64e+00,0x3F,0xDC,
470,1.68e+00,1.68e+00,0x3F,0xDC,
471,1.68e+00,1.68e+00,0x3F,0xDC,
472,1.68e+00,1.68e+00,0x3F,0xDC,
473,1.68e+00,1.68e+00,0x3F,0xDC,
474,1.68e+00,1.68e+00,0x3F,0xDC,
475,1.68e+00,1.68e+00,0x3F,0xDC,
476,1.68e+00,1.68e+00,0x3F,0xDC,
477,1.68e+00,1.68e+00,0x3F,0xDC,
478,1.64e+00,1.64e+00,0x3F,0xDC,
479,1.64e+00,1.64e+00,0x3F,0xDC,
480,1.44e+00,1.48e+00,0x3F,0xDC,
481,1.44e+00,1.48e+00,0x3F,0xDC,
482,1.24e+00,1.24e+00,0x3F,0xDC,
483,1.24e+00,1.24e+00,0x3F,0xDC,
484,1.16e+00,1.16e+00,0x3F,0xDC,
485,1.16e+00,1.16e+00,0x3F,0xDC,
486,1.08e+00,1.04e+00,0x3F,0xDC,
487,1.08e+00,1.04e+00,0x3F,0xDC,
488,1.00e+00,1.00e+00,0x1F,0x4C,
489,1.00e+00,1.00e+00,0x1F,0x4C,
490,8.40e-01,9.20e-01,0x05,0x00,
491,8.40e-01,9.20e-01,0x05,0x00,
492,7.60e-01,7.60e-01,0x00,0x00,
493,7.60e-01,7.60e-01,0x00,0x00,
494,6.80e-01,6.40e-01,0x00,0x00,
495,6.80e-01,6.40e-01,0x00,0x00,
496,6.00e-01,6.00e-01,0x00,0x00,
497,6.00e-01,6.00e-01,0x00,0x00,
498,6.00e-01,6.00e-01,0x00,0x00,
499,6.00e-01,6.00e-01,0x00,0x00,
500,6.00e-01,6.00e-01,0x00,0x00,
501,6.00e-01,6.00e-01,0x00,0x00,
502,5.60e-01,5.60e-01,0x00,0x00,
503,5.60e-01,5.60e-01,0x00,0x00,
504,5.20e-01,5.20e-01,0x00,0x00,
505,5.20e-01,5.20e-01,0x00,0x00,
506,4.80e-01,4.80e-01,0x00,0x00,
507,4.80e-01,4.80e-01,0x00,0x00,
508,4.00e-01,4.00e-01,0x00,0x00,
509,4.00e-01,4.00e-01,0x00,0x00,
510,4.00e-01,4.00e-01,0x00,0x00,
511,4.00e-01,4.00e-01,0x00,0x00,
512,3.60e-01,3.60e-01,0x00,0x00,
513,3.60e-01,3.60e-01,0x00,0x00,
514,3.60e-01,3.20e-01,0x00,0x00,
515,3.60e-01,3.20e-01,0x00,0x00,
516,3.20e-01,3.20e-01,0x00,0x00,
517,3.20e-01,3.20e-01,0x00,0x00,
518,2.80e-01,2.80e-01,0x00,0x00,
519,2.80e-01,2.80e-01,0x00,0x00,
520,2.80e-01,2.80e-01,0x00,0x00,
521,2.80e-01,2.80e-01,0x00,0x00,
522,2.80e-01,2.00e-01,0x00,0x00,
523,2.80e-01,2.00e-01,0x00,0x00,
524,2.80e-01,2.00e-01,0x00,0x00,
525,2.80e-01,2.00e-01,0x00,0x00,
526,2.40e-01,2.00e-01,0x00,0x00,
527,2.40e-01,2.00e-01,0x00,0x00,
528,2.40e-01,2.00e-01,0x00,0x00,
529,2.40e-01,2.00e-01,0x00,0x00,
530,2.40e-01,1.60e-01,0x00,0x00,
531,2.40e-01,1.60e-01,0x00,0x00,
